id	gene	flag	first_pos	second_pos	length	quality	essentiel
ECK2646-JW2629	ypjB	147	2777786	2776968	-868	50M	False
ECK2647-JW5424	ypjC	147	2778284	2777859	-475	50M	False
ECK2649-JW5425	ygaQ	147	2780068	2779709	-409	50M	False
ECK2650-JW2631	ygaR	147	2780773	2780060	-763	50M	False
ECK2651-JW5426	yqaC	147	2781577	2781137	-490	50M	False
ECK2652-JW2633	yqaD	147	2781988	2781689	-349	50M	False
ECK2653-JW5427	ygaT	147	2783301	2782192	-1159	50M	False
ECK2654-JW2635	ygaF	147	2784589	2783294	-1345	50M	False
ECK2655-JW2636	gabD	147	2786060	2784585	-1525	50M	False
ECK2656-JW2637	gabT	147	2787354	2786047	-1357	50M	False
ECK2657-JW2638	gabP	147	2788992	2787565	-1477	50M	False
ECK2658-JW2639	csiR	147	2789675	2788986	-739	50M	False
ECK2659-JW2640	ygaU	147	2790143	2789667	-526	50M	False
ECK2660-JW2641	yqaE	147	2790385	2790200	-235	50M	False
ECK2661-JW2642	ygaV	147	2790849	2790523	-376	50M	False
ECK2662-JW2643	ygaP	147	2791383	2790832	-601	50M	False
ECK2663-JW2644	stpA	147	2791852	2791421	-481	50M	False
ECK2664-JW2645	ygaW	147	2792952	2792476	-526	50M	False
ECK2665-JW2646	ygaC	147	2793351	2792980	-421	50M	False
ECK2666-JW2647	ygaM	147	2793814	2793446	-418	50M	False
ECK2667-JW2648	nrdH	147	2794307	2794035	-322	50M	False
ECK2668-JW2649	nrdI	147	2794714	2794277	-487	50M	False
ECK2669-JW2650	nrdE	147	2796831	2794660	-2221	50M	False
ECK2670-JW2651	nrdF	147	2797800	2796814	-1036	50M	False
ECK2671-JW2652	proV	147	2799356	2798127	-1279	50M	False
ECK2672-JW2653	proW	147	2800413	2799322	-1141	50M	False
ECK2673-JW2654	proX	147	2801463	2800444	-1069	50M	False
ECK2674-JW2655	ygaX	147	2801921	2801628	-343	50M	False
ECK2675-JW5428	ygaY	147	2802832	2801888	-994	50M	False
ECK2676-JW2657	ygaZ	147	2803693	2802929	-814	50M	False
ECK2677-JW2658	ygaH	147	2804018	2803656	-412	50M	False
ECK2678-JW2659	mprA	147	2804639	2804082	-607	50M	False
ECK2679-JW2660	emrA	147	2805938	2804739	-1249	50M	False
ECK2680-JW2661	emrB	147	2807493	2805928	-1615	50M	False
ECK2681-JW2662	luxS	147	2808090	2807548	-592	50M	False
ECK2683-JW2663	gshA	147	2809796	2808213	-1633	50M	False
ECK2684-JW2664	yqaA	147	2810297	2809842	-505	50M	False
ECK2685-JW2665	yqaB	147	2810860	2810267	-643	50M	False
ECK2691-JW2666	csrA	147	2812503	2812291	-262	50M	True
ECK2692-JW2667	alaS	147	2815368	2812711	-2707	50M	False
ECK2693-JW2668	recX	147	2815996	2815469	-577	50M	False
ECK2694-JW2669	recA	147	2817126	2816038	-1138	50M	False
ECK2695-JW2670	ygaD	147	2817703	2817179	-574	50M	False
ECK2696-JW2671	mltB	147	2818933	2817821	-1162	50M	False
ECK2697-JW5429	srlA	147	2819734	2819144	-640	50M	False
ECK2698-JW5430	srlE	147	2820690	2819704	-1036	50M	False
ECK2699-JW2673	srlB	147	2821072	2820674	-448	50M	False
ECK2700-JW2674	srlD	147	2821855	2821049	-856	50M	False
ECK2701-JW2675	gutM	147	2822319	2821933	-436	50M	False
ECK2702-JW2676	srlR	147	2823159	2822359	-850	50M	False
ECK2703-JW5431	gutQ	147	2824117	2823164	-1003	50M	False
ECK2704-JW5843	norR	147	2824644	2824105	-588	36M1I13M	False
ECK2705-JW2680	norV	147	2827254	2825788	-1516	50M	False
ECK2706-JW2681	norW	147	2828384	2827224	-1210	50M	False
ECK2707-JW5433	hypF	147	2830782	2828503	-2329	50M	False
ECK2708-JW2683	hydN	147	2831462	2830908	-604	50M	False
ECK2709-JW5434	ascG	147	2832624	2831584	-1090	50M	False
ECK2710-JW5435	ascF	147	2834320	2832836	-1534	50M	False
ECK2711-JW2686	ascB	147	2835753	2834302	-1501	50M	False
ECK2712-JW2687	hycI	147	2836400	2835903	-547	50M	False
ECK2713-JW2688	hycH	147	2836803	2836366	-487	50M	False
ECK2714-JW2689	hycG	147	2837567	2836773	-844	50M	False
ECK2715-JW2690	hycF	147	2838109	2837540	-619	50M	False
ECK2716-JW2691	hycE	147	2839828	2838092	-1786	50M	False
ECK2717-JW2692	hycD	147	2840769	2839819	-1000	50M	False
ECK2718-JW2693	hycC	147	2842598	2840745	-1903	50M	False
ECK2719-JW2694	hycB	147	2843206	2842568	-688	50M	False
ECK2720-JW2695	hycA	147	2843792	2843304	-538	50M	False
ECK2721-JW2696	hypA	147	2844336	2843959	-427	50M	False
ECK2722-JW2697	hypB	147	2845212	2844313	-949	50M	False
ECK2723-JW2698	hypC	147	2845475	2845176	-349	50M	False
ECK2724-JW2699	hypD	147	2846596	2845448	-1198	50M	False
ECK2725-JW2700	hypE	147	2847603	2846608	-1045	50M	False
ECK2726-JW2701	fhlA	147	2849755	2847650	-2155	50M	False
ECK2727-JW2702	ygbA	147	2850163	2849783	-430	50M	False
none-JW5436	none	147	2850374	2850213	-211	50M	False
ECK2728-JW2703	mutS	147	2852993	2850405	-2638	50M	False
ECK2729-JW2704	pphB	147	2853755	2853072	-733	50M	False
ECK2730-JW2705	ygbI	147	2854621	2853797	-874	50M	False
ECK2731-JW2706	ygbJ	147	2855677	2854742	-985	50M	False
ECK2732-JW2707	ygbK	147	2856840	2855647	-1243	50M	False
ECK2733-JW2708	ygbL	147	2857570	2856905	-715	50M	False
ECK2734-JW2709	ygbM	147	2858351	2857548	-853	50M	False
ECK2735-JW2710	ygbN	147	2859804	2858413	-1441	50M	False
ECK2736-JW5437	rpoS	147	2860908	2859889	-1069	50M	False
ECK2737-JW2712	nlpD	147	2862110	2860944	-1216	50M	False
ECK2738-JW2713	pcm	147	2862876	2862223	-703	50M	False
ECK2739-JW2714	surE	147	2863631	2862843	-838	50M	False
ECK2740-JW2715	truD	147	2864661	2863585	-1126	50M	False
ECK2741-JW2716	ispF	147	2865137	2864631	-556	50M	True
ECK2742-JW2717	ispD	147	2865847	2865110	-787	50M	True
ECK2743-JW2718	ftsB	147	2866177	2865839	-388	50M	True
ECK2744-JW2719	ygbE	147	2866694	2866344	-400	50M	False
ECK2745-JW2720	cysC	147	2867349	2866717	-682	50M	False
ECK2746-JW2721	cysN	147	2868776	2867322	-1504	50M	False
ECK2747-JW2722	cysD	147	2869686	2868751	-985	50M	False
ECK2748-JW2723	iap	147	2870957	2869893	-1114	50M	False
ECK2749-JW5438	ygbF	147	2872276	2871899	-427	50M	False
ECK2750-JW2725	ygbT	147	2873129	2872185	-994	50M	False
ECK2751-JW2726	ygcH	147	2873744	2873118	-676	50M	False
ECK2752-JW5844	ygcI	147	2874405	2873704	-751	50M	False
ECK2753-JW2728	ygcJ	147	2875499	2874381	-1168	50M	False
ECK2754-JW2729	ygcK	147	2875994	2875485	-559	50M	False
ECK2755-JW2730	ygcL	147	2877495	2875960	-1585	50M	False
ECK2756-JW2731	ygcB	147	2880576	2877883	-2743	50M	False
ECK2757-JW2732	cysH	147	2881669	2880908	-811	50M	False
ECK2758-JW2733	cysI	147	2883456	2881717	-1789	50M	False
ECK2759-JW2734	cysJ	147	2885255	2883429	-1876	50M	False
ECK2760-JW2735	ygcM	147	2885918	2885526	-442	50M	False
ECK2761-JW2736	ygcN	147	2887267	2885969	-1348	50M	False
ECK2762-JW2737	ygcO	147	2887518	2887231	-337	50M	False
ECK2763-JW2738	ygcP	147	2888110	2887508	-652	50M	False
ECK2764-JW5440	ygcQ	147	2889169	2888249	-970	50M	False
ECK2765-JW5441	ygcR	147	2889912	2889176	-786	50M	False
ECK2766-JW5845	ygcS	147	2891299	2889863	-1486	50M	False
ECK2767-JW5442	ygcU	147	2892115	2891294	-872	40M1D10M	False
ECK2768-JW5443	ygcW	147	2893705	2892818	-937	50M	False
ECK2769-JW2746	yqcE	147	2895208	2893904	-1354	50M	False
ECK2770-JW5444	ygcE	147	2896713	2895562	-1201	50M	False
ECK2771-JW2748	ygcF	147	2898775	2898077	-748	50M	False
ECK2772-JW5445	ygcG	147	2899922	2898954	-1018	50M	False
ECK2773-JW2750	eno	147	2901298	2899973	-1375	50M	True
ECK2774-JW2751	pyrG	147	2903023	2901359	-1714	50M	True
ECK2775-JW2752	mazG	147	2904042	2903224	-868	50M	False
ECK2776-JW2753	chpA	147	2904448	2904086	-412	50M	False
ECK2777-JW2754	chpR	147	2904696	2904421	-325	50M	True
ECK2778-JW2755	relA	147	2907008	2904747	-2311	50M	False
ECK2779-JW2756	rumA	147	2908357	2907029	-1378	50M	False
ECK2780-JW2757	barA	147	2911152	2908369	-2833	50M	False
ECK2781-JW2758	gudD	147	2912742	2911375	-1417	50M	False
ECK2782-JW2759	gudX	147	2914103	2912736	-1417	50M	False
ECK2783-JW2760	gudP	147	2915457	2914078	-1429	50M	False
ECK2784-JW2761	yqcA	147	2916341	2915865	-526	50M	False
ECK2785-JW2762	yqcB	147	2917141	2916332	-859	50M	False
ECK2786-JW2763	yqcC	147	2917470	2917114	-406	50M	False
ECK2788-JW2764	syd	147	2918637	2918065	-622	50M	False
ECK2789-JW2765	yqcD	147	2919535	2918660	-925	50M	False
ECK2790-JW2766	ygdH	147	2921011	2919620	-1441	50M	False
ECK2791-JW2767	sdaC	147	2922857	2921541	-1366	50M	False
ECK2792-JW2768	sdaB	147	2924282	2922888	-1444	50M	False
ECK2793-JW5446	exo	147	2925149	2924277	-922	50M	False
ECK2794-JW2770	fucO	147	2926373	2925195	-1228	50M	False
ECK2795-JW2771	fucA	147	2927045	2926371	-724	50M	False
ECK2796-JW2772	fucP	147	2928890	2927547	-1393	50M	False
ECK2797-JW2773	fucI	147	2930698	2928896	-1852	50M	False
ECK2798-JW2774	fucK	147	2932225	2930750	-1525	50M	False
ECK2799-JW2775	fucU	147	2932649	2932200	-499	50M	False
ECK2800-JW2776	fucR	147	2933438	2932680	-808	50M	False
ECK2801-JW2777	ygdE	147	2934600	2933473	-1177	50M	False
none-JW5447	none	147	2933875	2933651	-274	50M	False
ECK2802-JW2778	ygdD	147	2934988	2934566	-472	50M	False
ECK2803-JW2779	gcvA	147	2935924	2934980	-994	50M	False
ECK2805-JW5448	ygdI	147	2936505	2936248	-307	50M	False
ECK2806-JW2781	csdA	147	2937881	2936649	-1282	50M	False
ECK2807-JW2782	ygdK	147	2938324	2937854	-520	50M	False
ECK2808-JW2783	ygdL	147	2939199	2938366	-883	50M	False
ECK2809-JW2784	mltA	147	2940535	2939411	-1174	50M	False
ECK2813-JW5449	amiC	147	2942367	2941087	-1330	50M	False
ECK2814-JW2786	argA	147	2943912	2942554	-1408	50M	False
ECK2815-JW2787	recD	147	2945818	2943965	-1903	50M	False
ECK2816-JW2788	recB	145	2949360	2945791	-3619	50M	False
ECK2817-JW2789	ptr	147	2952241	2949326	-2965	50M	False
ECK2818-JW2790	recC	147	2955785	2952390	-3445	50M	False
ECK2819-JW2791	ppdC	147	2956121	2955771	-400	50M	False
ECK2820-JW5450	ygdB	147	2956471	2956079	-442	50M	False
ECK2821-JW5451	ppdB	147	2957313	2956483	-880	50M	False
ECK2822-JW2794	ppdA	147	2957534	2957037	-547	50M	False
ECK2823-JW2795	thyA	147	2958512	2957691	-871	50M	False
ECK2824-JW2796	lgt	147	2959394	2958492	-952	50M	True
ECK2825-JW2797	ptsP	147	2961791	2959518	-2323	50M	False
ECK2826-JW2798	nudH	147	2962334	2961777	-607	50M	False
none-JW5452	none	147	2962822	2962601	-271	50M	False
ECK2827-JW2799	mutH	147	2963690	2962974	-766	50M	False
ECK2828-JW2800	ygdQ	147	2964472	2963732	-790	50M	False
ECK2829-JW2801	ygdR	147	2964828	2964583	-295	50M	False
ECK2830-JW2802	tas	147	2965976	2964909	-1117	50M	False
ECK2831-JW2803	ygeD	147	2967219	2965999	-1270	50M	False
ECK2832-JW2804	aas	147	2969371	2967185	-2236	50M	False
ECK2835-JW2805	galR	147	2970969	2969911	-1108	50M	False
ECK2836-JW2806	lysA	147	2972256	2970967	-1339	50M	False
ECK2837-JW2807	lysR	147	2973295	2972333	-1012	50M	False
ECK2838-JW2808	ygeA	147	2973992	2973273	-769	50M	False
ECK2839-JW2809	araE	147	2975539	2974094	-1495	50M	False
ECK2840-JW2810	kduD	147	2976615	2975827	-838	50M	False
ECK2841-JW2811	kduI	147	2977481	2976618	-913	50M	False
ECK2842-JW5453	yqeF	147	2978949	2977741	-1258	50M	False
ECK2843-JW2813	yqeG	147	2980415	2979159	-1306	50M	False
ECK2844-JW5454	yqeH	147	2981507	2980815	-742	50M	False
ECK2845-JW2815	yqeI	147	2982650	2981814	-886	50M	False
ECK2846-JW5455	yqeJ	147	2983125	2982784	-391	50M	False
ECK2847-JW2817	yqeK	147	2983717	2983265	-502	50M	False
ECK2848-JW2818	ygeF	147	2984339	2983866	-523	50M	False
ECK2849-JW2819	ygeG	147	2985098	2984580	-568	50M	False
ECK2850-JW2820	ygeH	147	2986809	2985406	-1453	50M	False
ECK2851-JW5456	ygeI	147	2987195	2986920	-325	50M	False
ECK2852-JW5457	pbl	147	2987754	2987311	-493	50M	False
ECK2853-JW5458	ygeK	147	2988263	2987790	-523	50M	False
ECK2854-JW2824	ygeL	147	2988449	2988267	-232	50M	False
ECK2855-JW5459	ygeM	147	2989102	2988644	-508	50M	False
ECK2856-JW5460	ygeN	147	2989359	2989078	-331	50M	False
ECK2857-JW5846	ygeO	147	2989744	2989292	-502	50M	False
ECK2858-JW2831	ygeP	147	2991345	2991019	-376	50M	False
ECK2859-JW5461	ygeQ	147	2992227	2991364	-913	50M	False
ECK2861-JW2833	ygeR	147	2993248	2992466	-832	50M	False
ECK2862-JW5462	xdhA	147	2995942	2993657	-2335	50M	False
ECK2863-JW2835	xdhB	147	2996831	2995926	-955	50M	False
ECK2864-JW2836	xdhC	147	2997307	2996801	-556	50M	False
ECK2865-JW2837	ygeV	147	2999143	2997338	-1855	50M	False
ECK2866-JW5463	ygeW	147	3000791	2999574	-1267	50M	False
ECK2867-JW2839	ygeX	147	3002045	3000822	-1273	50M	False
ECK2868-JW2840	ygeY	147	3003314	3002076	-1288	50M	False
ECK2869-JW2841	hyuA	147	3004752	3003340	-1462	50M	False
ECK2870-JW2842	yqeA	147	3005732	3004773	-1009	50M	False
ECK2871-JW2843	yqeB	147	3007596	3005944	-1702	50M	False
ECK2872-JW5464	yqeC	147	3008414	3007617	-847	50M	False
ECK2873-JW2845	ygfJ	147	3009077	3008472	-655	50M	False
ECK2874-JW5923	ygfK	147	3012497	3010374	-2173	50M	False
ECK2875-JW2847	ssnA	147	3013828	3012473	-1405	50M	False
ECK2876-JW2848	ygfM	147	3014658	3013852	-856	50M	False
ECK2877-JW2849	xdhD	147	3017525	3014628	-2947	50M	False
ECK2878-JW2850	ygfO	147	3019090	3017663	-1477	50M	False
ECK2879-JW5466	guaD	147	3020424	3019078	-1396	50M	False
ECK2880-JW5467	ygfQ	147	3021827	3020433	-1444	50M	False
ECK2881-JW5468	ygfS	147	3022369	3021854	-565	50M	False
ECK2882-JW5469	ygfT	147	3024288	3022342	-1996	50M	False
ECK2883-JW5470	ygfU	147	3026154	3024679	-1525	50M	False
none-JW5471	none	147	3026281	3026129	-202	50M	False
ECK2884-JW2857	idi	147	3026952	3026377	-625	50M	False
ECK2885-JW2858	lysS	147	3028531	3026987	-1594	50M	False
ECK2886-JW5847	prfB	147	3029639	3028514	-1175	50M	False
ECK2887-JW2860	recJ	147	3031463	3029703	-1810	50M	False
ECK2888-JW2861	dsbC	147	3032179	3031442	-787	50M	False
ECK2889-JW2862	xerD	147	3033100	3032177	-973	50M	False
ECK2890-JW2863	fldB	147	3033715	3033167	-598	50M	False
ECK2891-JW2864	ygfX	147	3034180	3033746	-484	50M	False
ECK2892-JW2865	ygfY	147	3034427	3034134	-343	50M	False
ECK2893-JW2866	ygfZ	147	3035632	3034625	-1057	50M	False
ECK2894-JW2867	yqfA	147	3036505	3035819	-736	50M	False
ECK2895-JW2868	yqfB	147	3036980	3036642	-388	50M	False
ECK2896-JW2869	bglA	147	3038440	3036974	-1516	50M	False
ECK2897-JW2870	ygfF	147	3039258	3038488	-820	50M	False
ECK2898-JW2871	gcvP	147	3042398	3039498	-2950	50M	False
ECK2899-JW2872	gcvH	147	3042906	3042490	-466	50M	False
ECK2900-JW2873	gcvT	147	3044024	3042903	-1171	50M	False
ECK2901-JW2874	visC	147	3045674	3044445	-1279	50M	False
ECK2902-JW2875	ubiH	147	3046875	3045670	-1255	50M	False
ECK2903-JW2876	pepP	147	3048197	3046845	-1402	50M	False
ECK2904-JW5473	ygfB	147	3048801	3048196	-655	50M	False
ECK2905-JW2878	zapA	147	3049280	3048924	-406	50M	False
none-JW5474	none	147	3049574	3049221	-403	50M	False
ECK2907-JW2879	ygfA	147	3050128	3049553	-625	50M	False
ECK2909-JW2880	serA	147	3051767	3050508	-1309	50M	False
ECK2910-JW5475	rpiA	147	3052718	3051996	-772	50M	False
ECK2911-JW2882	yqfE	147	3052968	3052711	-307	50M	False
ECK2912-JW2883	argP	147	3053985	3053065	-970	50M	False
ECK2913-JW2884	yliK	147	3056333	3054162	-2221	50M	False
ECK2914-JW2885	argK	147	3057321	3056299	-1072	50M	False
ECK2915-JW2886	ygfG	147	3058117	3057305	-862	50M	False
ECK2916-JW2887	ygfH	147	3059619	3058114	-1555	50M	False
ECK2917-JW5476	ygfI	147	3060545	3059607	-988	50M	False
ECK2918-JW2889	yggE	147	3061437	3060670	-817	50M	False
ECK2919-JW2890	argO	147	3062165	3061503	-712	50M	False
ECK2920-JW2891	mscS	147	3063164	3062277	-937	50M	False
ECK2921-JW2892	fbaA	147	3064601	3063495	-1156	50M	True
ECK2922-JW2893	pgk	147	3065979	3064789	-1240	50M	True
ECK2923-JW2894	epd	147	3067048	3066002	-1096	50M	False
ECK2924-JW2895	yggC	147	3068046	3067306	-790	50M	False
ECK2925-JW2896	yggD	147	3068552	3068016	-586	50M	False
ECK2926-JW2897	yggF	147	3069539	3068547	-1042	50M	False
ECK2927-JW5477	yggP	147	3070813	3069509	-1354	50M	False
ECK2928-JW2900	cmtA	147	3072216	3070801	-1465	50M	False
ECK2929-JW2901	cmtB	147	3072687	3072217	-520	50M	False
ECK2930-JW5478	tktA	147	3074992	3072973	-2069	50M	False
ECK2931-JW2903	yggG	147	3076010	3075225	-835	50M	False
ECK2932-JW2904	speB	147	3077154	3076207	-997	50M	False
ECK2933-JW2905	speA	147	3079268	3077265	-2053	50M	False
ECK2934-JW2906	yqgB	147	3079423	3079250	-223	50M	False
ECK2935-JW2907	yqgC	147	3079741	3079499	-292	50M	False
ECK2936-JW2908	yqgD	147	3080007	3079729	-328	50M	True
ECK2937-JW2909	metK	147	3081199	3080018	-1231	50M	True
ECK2938-JW2910	galP	147	3083017	3081595	-1472	50M	False
ECK2939-JW2911	sprT	147	3083591	3083067	-574	50M	False
ECK2940-JW2912	endA	147	3084393	3083659	-784	50M	False
ECK2941-JW2913	yggJ	147	3085204	3084446	-808	50M	False
ECK2942-JW2914	gshB	147	3086167	3085190	-1027	50M	False
ECK2943-JW2915	yqgE	147	3086839	3086249	-640	50M	False
ECK2944-JW2916	yqgF	147	3087255	3086812	-493	50M	True
ECK2945-JW2917	yggR	147	3088437	3087430	-1057	50M	False
ECK2946-JW2918	yggS	147	3089141	3088410	-781	50M	False
ECK2947-JW2919	yggT	147	3089725	3089132	-643	50M	False
ECK2948-JW5479	yggU	147	3090012	3089695	-367	50M	False
ECK2949-JW2921	yggV	147	3090613	3089993	-670	50M	False
ECK2950-JW2922	yggW	147	3091742	3090579	-1213	50M	False
ECK2951-JW2923	yggM	147	3092922	3091888	-1084	50M	False
ECK2952-JW2924	ansB	147	3094085	3093012	-1123	50M	False
ECK2953-JW2925	yggN	147	3094980	3094234	-797	17M1D33M	False
none-JW5480	none	147	3095141	3094974	-217	50M	False
ECK2954-JW2926	yggL	147	3095490	3095137	-403	50M	False
ECK2955-JW2927	yggH	147	3096209	3095463	-796	50M	False
ECK2956-JW2928	mutY	147	3097404	3096325	-1129	50M	False
ECK2957-JW2929	yggX	147	3097707	3097405	-352	50M	False
ECK2958-JW5481	mltC	147	3098307	3097742	-615	50M	False
ECK2959-JW2932	nupG	147	3100309	3099026	-1333	50M	False
ECK2960-JW5482	speC	147	3102512	3100350	-2212	50M	False
ECK2961-JW2934	yqgA	147	3103599	3102865	-784	50M	False
ECK2963-JW2935	yghD	147	3104483	3103920	-613	50M	False
ECK2964-JW5924	yghE	147	3105261	3104458	-853	50M	False
ECK2965-JW5484	yghF	147	3106277	3105384	-943	50M	False
ECK2966-JW2938	yghG	147	3106834	3106397	-487	50M	False
ECK2967-JW2939	pppA	147	3107709	3106873	-886	50M	False
ECK2968-JW5925	yghJ	145	3112094	3107880	-4264	50M	False
ECK2969-JW2942	yghK	147	3114636	3112927	-1759	50M	False
ECK2970-JW2943	glcB	147	3117162	3114964	-2248	50M	False
ECK2971-JW2944	glcG	147	3117588	3117157	-481	50M	False
ECK2972-JW5486	glcF	147	3118816	3117566	-1300	50M	False
ECK2973-JW5487	glcE	147	3119879	3118800	-1129	50M	False
ECK2974-JW2946	glcD	147	3121378	3119852	-1576	50M	False
ECK2975-JW2947	glcC	147	3122375	3121584	-841	50M	False
ECK2976-JW5848	yghO	147	3123536	3122373	-1213	50M	False
ECK2977-JW5490	yghQ	147	3125765	3124671	-1144	50M	False
ECK2978-JW2952	yghR	147	3126569	3125784	-835	50M	False
ECK2979-JW5491	yghS	147	3127314	3126574	-790	50M	False
ECK2980-JW2954	yghT	147	3128162	3127443	-769	50M	False
ECK2981-JW2955	pitB	147	3129728	3128202	-1576	50M	False
ECK2982-JW2956	gss	147	3131879	3129993	-1936	50M	False
ECK2983-JW5492	yghU	147	3132932	3132039	-943	50M	False
ECK2984-JW2958	hybG	147	3133321	3133046	-325	50M	False
ECK2985-JW5493	hybF	147	3133675	3133307	-418	50M	False
ECK2986-JW2960	hybE	147	3134156	3133641	-565	50M	False
ECK2987-JW2961	hybD	147	3134643	3134122	-571	50M	False
ECK2988-JW2962	hybC	147	3136346	3134616	-1780	50M	False
ECK2989-JW5494	hybB	147	3137521	3136316	-1255	50M	False
ECK2990-JW2964	hybA	147	3138497	3137484	-1063	50M	False
ECK2991-JW2965	hybO	147	3139618	3138473	-1195	50M	False
ECK2992-JW2966	yghW	147	3140094	3139780	-364	50M	False
ECK2993-JW5926	yghX	147	3140593	3140186	-457	50M	False
ECK2994-JW5496	yghY	147	3140976	3140596	-430	50M	False
none-JW5497	none	147	3141097	3140927	-220	50M	False
ECK2995-JW2970	yghZ	147	3142276	3141209	-1117	50M	False
ECK2996-JW2971	yqhA	147	3142828	3142307	-571	50M	False
ECK2997-JW2972	yghA	147	3143885	3142974	-961	50M	False
ECK2998-JW2973	exbD	147	3144600	3144148	-502	50M	False
ECK2999-JW2974	exbB	147	3145341	3144580	-811	50M	False
ECK3000-JW2975	metC	147	3146762	3145548	-1264	50M	False
ECK3001-JW2976	yghB	147	3147561	3146875	-737	28M1D22M	False
ECK3002-JW5849	yqhC	147	3148746	3147592	-1204	50M	False
ECK3003-JW2978	yqhD	147	3149857	3148667	-1240	50M	False
ECK3004-JW5499	dkgA	147	3150789	3149935	-904	50M	False
ECK3005-JW5500	yqhG	147	3151915	3150962	-1003	50M	False
ECK3006-JW2982	yqhH	147	3152223	3151939	-334	50M	False
ECK3007-JW5501	ygiQ	147	3154503	3152257	-2296	50M	False
ECK3008-JW2985	sufI	147	3156026	3154587	-1489	50M	False
ECK3009-JW2986	plsC	147	3156838	3156074	-814	50M	True
ECK3010-JW2987	parC	147	3159330	3157045	-2335	50M	False
ECK3011-JW2988	ygiS	147	3161075	3159441	-1684	50M	False
ECK3012-JW2989	ygiT	147	3161603	3161181	-472	50M	True
ECK3013-JW2990	ygiU	147	3161901	3161578	-373	50M	False
ECK3014-JW5502	ygiV	147	3162588	3162079	-559	50M	False
ECK3015-JW2992	ygiW	147	3163033	3162614	-469	50M	False
ECK3016-JW2993	qseB	147	3163826	3163140	-736	50M	False
ECK3017-JW2994	qseC	147	3165172	3163796	-1426	50M	False
ECK3018-JW2995	ygiZ	147	3165568	3165209	-409	50M	False
ECK3019-JW2996	mdaB	147	3166450	3165842	-658	50M	False
ECK3020-JW2997	ygiN	147	3166795	3166454	-391	50M	False
ECK3021-JW2998	parE	147	3168753	3166834	-1969	50M	True
ECK3022-JW2999	yqiA	147	3169363	3168755	-658	50M	False
ECK3023-JW3000	cpdA	147	3170190	3169336	-904	50M	False
ECK3024-JW3001	yqiB	147	3170637	3170188	-499	50M	False
ECK3025-JW3002	nudF	147	3171267	3170611	-706	50M	False
ECK3026-JW5503	tolC	147	3172935	3171421	-1564	50M	False
ECK3028-JW5927	ygiB	147	3173754	3173056	-748	50M	False
ECK3029-JW3006	ygiC	147	3174920	3173733	-1237	50M	False
ECK3030-JW3007	zupT	147	3175791	3174949	-892	50M	False
ECK3031-JW3008	ygiE	147	3176662	3175862	-850	50M	False
ECK3032-JW3009	ribB	147	3177823	3177143	-730	50M	True
ECK3033-JW5505	yqiC	147	3178469	3178152	-367	50M	False
ECK3034-JW3011	ygiL	147	3179304	3178726	-628	50M	False
ECK3035-JW5507	yqiG	147	3181682	3180712	-1020	50M	False
ECK3036-JW5508	yqiH	147	3183969	3183193	-826	50M	False
ECK3037-JW5509	yqiI	147	3185035	3183944	-1141	50M	False
ECK3038-JW3021	glgS	147	3185296	3185069	-277	50M	False
ECK3039-JW3022	yqiJ	147	3186176	3185520	-706	50M	False
ECK3040-JW3023	yqiK	147	3187864	3186176	-1738	50M	False
ECK3042-JW3024	rfaE	147	3190110	3188650	-1510	50M	False
ECK3043-JW3025	glnE	147	3192998	3190131	-2917	50M	False
ECK3044-JW3026	ygiF	147	3194322	3192994	-1378	50M	False
ECK3045-JW3027	htrG	147	3195166	3194519	-697	50M	False
ECK3046-JW3028	cca	147	3196468	3195203	-1315	50M	True
ECK3047-JW3029	bacA	147	3197488	3196640	-898	50M	False
ECK3048-JW3030	folB	147	3197946	3197551	-445	50M	False
ECK3049-JW3031	ygiH	147	3198650	3198006	-694	50M	False
ECK3050-JW3032	ygiP	147	3199613	3198654	-1009	50M	False
ECK3051-JW3033	ttdA	147	3200713	3199775	-988	50M	False
ECK3052-JW3034	ttdB	147	3201315	3200683	-682	50M	False
ECK3053-JW3035	ygjE	147	3202826	3201336	-1540	50M	False
ECK3054-JW3036	ygjD	147	3203900	3202860	-1090	50M	True
ECK3055-JW3037	rpsU	147	3204335	3204093	-292	50M	False
ECK3056-JW3038	dnaG	147	3206191	3204419	-1822	50M	False
ECK3057-JW3039	rpoD	147	3208227	3206359	-1918	50M	False
ECK3058-JW3040	ygjF	147	3208830	3208297	-583	50M	False
ECK3060-JW3041	yqjH	147	3209848	3209057	-841	50M	False
ECK3061-JW3042	yqjI	147	3210741	3210091	-700	50M	False
